id,movie_id,linked_movie_id,link_type_id
18341,131339,118721,12
18342,131564,122687,12
18343,132152,194884,1
18344,132531,108866,1
18345,132586,117687,9
18346,132985,106931,9
18347,132990,123057,3
18348,133083,124081,5
18349,133460,128648,9
18350,133875,187876,3
18351,134106,118097,5
18352,134142,189096,5
18353,134248,160985,1
18354,134656,182704,3
18355,134691,119259,12
18356,135095,108818,9
18357,135120,166164,5
18358,135298,191083,5
18359,135534,130616,9
18360,135601,185253,12
18361,136457,183174,9
18362,137113,133350,3
18363,137399,101069,3
18364,137468,184325,9
18365,137561,106876,5
18366,137596,119162,9
18367,137803,136705,9
18368,137850,136791,12
18369,137980,109360,5
18370,138251,120562,12
18371,138417,131578,12
18372,138699,125122,1
18373,139646,132948,5
18374,139884,138572,1
18375,140343,187389,5
18376,140376,132568,5
18377,140467,130421,1
18378,140943,130613,1
18379,141047,191232,9
18380,141077,136807,9
18381,141479,110290,5
18382,142041,132531,3
18383,142085,194163,3
18384,142126,121338,3
18385,142220,141596,3
18386,142406,118056,3
18387,142702,178752,1
18388,142747,138735,3
18389,143054,134248,5
18390,143179,103845,1
18391,143285,188496,1
18392,143395,190654,12
18393,143398,138759,3
18394,143966,127792,1
18395,144055,191010,3
18396,144113,167222,5
18397,144209,199963,1
18398,144494,132773,5
18399,144720,143557,3
18400,145015,127707,9
18401,145352,153925,9
18402,145414,139209,5
18403,145471,137083,3
18404,145747,136396,9
18405,146097,107935,5
18406,146596,129778,3
18407,146660,144076,3
18408,146672,139271,9
18409,146819,142925,12
18410,146956,185015,9
18411,147066,119731,12
18412,147472,130163,12
18413,147536,104186,5
18414,147704,159510,1
18415,147747,100844,1
18416,148111,164771,3
18417,149191,117783,1
18418,149192,146870,1
18419,149631,102770,5
18420,149680,106008,3
18421,150220,147120,9
18422,150331,129878,1
18423,150407,124137,9
18424,150519,161484,5
18425,150685,144294,3
18426,150823,144984,3
18427,151540,150104,9
18428,151675,134017,12
18429,151827,134515,9
18430,151947,181374,1
18431,152226,146607,1
18432,152392,148432,1
18433,152488,102572,3
18434,152536,140473,12
18435,153736,144029,5
18436,153749,146021,1
18437,153764,112960,9
18438,153787,147151,3
18439,153808,134541,12
18440,154007,177107,3
18441,154549,130740,5
18442,155207,154624,5
18443,155572,146577,1
18444,155708,154511,9
18445,155733,129925,3
18446,155866,196328,9
18447,155874,117021,9
18448,156534,120729,3
18449,156933,118721,12
18450,157089,133680,3
18451,158388,120991,5
18452,158411,148648,12
18453,158588,144772,9
18454,158899,174732,9
18455,158999,146664,12
18456,159167,175567,9
18457,159606,142722,1
18458,159711,130881,9
18459,160673,130862,9
18460,160768,143962,12
18461,160787,162833,9
18462,160879,148680,9
18463,160883,152193,5
18464,161142,158803,5
18465,161174,106065,9
18466,161590,192960,3
18467,161763,184471,9
18468,161838,171492,3
18469,161867,161169,5
18470,162100,132741,3
18471,162341,123976,3
18472,162447,130978,9
18473,162899,132634,5
18474,163288,182265,3
18475,163874,161444,5
18476,163982,151572,9
18477,164228,189781,5
18478,164479,123841,5
18479,164721,135686,5
18480,164804,137660,9
18481,164953,115460,3
18482,164992,146603,3
18483,165018,142728,5
18484,165152,156509,12
18485,166070,152416,9
18486,166298,144745,12
18487,166448,156509,9
18488,166692,160588,12
18489,166946,186174,3
18490,167265,105079,3
18491,167407,137850,5
18492,167848,152288,5
18493,168447,137842,12
18494,168612,118897,12
18495,168633,168463,5
18496,168739,165727,12
18497,168836,121993,9
18498,168926,152242,9
18499,169071,140130,1
18500,169112,129659,9
18501,169621,146046,1
18502,169845,156194,5
18503,170189,168463,1
18504,170289,152803,12
18505,170881,169168,5
18506,170914,199433,12
18507,170984,163344,5
18508,171350,161828,12
18509,171359,153743,9
18510,171390,155816,1
18511,171508,110101,5
18512,171513,155066,5
18513,171704,152202,1
18514,172256,154476,3
18515,172672,164830,5
18516,172719,192954,3
18517,172806,159091,1
18518,172892,143329,3
18519,172908,165917,1
18520,173338,170814,12
18521,173350,138622,5
18522,173787,159390,12
18523,173961,170809,3
18524,174031,136971,1
18525,174272,152653,3
18526,174345,179156,3
18527,174366,196222,9
18528,174679,173496,1
18529,174759,130626,5
18530,175244,177492,9
18531,175327,167596,3
18532,175938,122229,3
18533,175995,154871,9
18534,176185,165849,3
18535,176260,173676,3
18536,176636,143693,5
18537,176730,152802,5
18538,176766,173961,1
18539,176884,158112,12
18540,177379,155883,9
18541,177485,170742,1
18542,177632,158491,1
18543,178669,155773,5
18544,178773,166486,12
18545,178894,160075,12
18546,178903,137360,12
18547,179249,169914,3
18548,179537,185910,5
18549,179705,110165,12
18550,179750,159367,9
18551,179757,165623,9
18552,180022,174131,9
18553,180049,191000,12
18554,180085,118721,1
18555,180319,105067,1
18556,180443,133002,9
18557,180470,155450,5
18558,180537,170922,5
18559,180683,161850,3
18560,181474,162641,12
18561,182051,178903,12
18562,182217,166272,1
18563,182225,145737,5
18564,182272,133509,5
18565,182427,182074,1
18566,182855,134135,12
18567,182874,120024,3
18568,183828,180449,5
18569,184420,140615,9
18570,185168,180234,12
18571,185198,177084,9
18572,185282,179366,12
18573,185289,179260,9
18574,185566,161961,3
18575,185637,167059,1
18576,185672,171236,1
18577,185707,179564,12
18578,185950,158628,3
18579,186211,126147,9
18580,186309,160665,9
18581,186349,179017,12
18582,186652,113795,9
18583,186736,182377,3
18584,187077,177882,3
18585,187109,180631,12
18586,187198,112681,12
18587,187694,112147,3
18588,187911,137217,3
18589,187946,171750,5
18590,189213,128975,3
18591,189524,140943,1
18592,189873,143724,12
18593,189885,168486,9
18594,189949,147020,9
18595,190052,135939,5
18596,190070,124475,9
18597,190257,179760,3
18598,190355,182855,9
18599,190479,181679,1
18600,190484,123462,9
18601,190596,181256,3
18602,190655,176151,12
18603,190714,176337,3
18604,190995,127674,3
18605,191099,109212,9
18606,191439,182117,1
18607,191505,118935,12
18608,191550,177747,3
18609,192381,157643,1
18610,192559,188031,5
18611,193187,192579,9
18612,194006,182197,5
18613,194054,139282,1
18614,194087,167593,9
18615,194251,116676,9
18616,194385,176151,5
18617,194495,125160,9
18618,194538,192504,5
18619,194592,162118,9
18620,194901,189968,1
18621,195316,182920,1
18622,195351,194921,1
18623,196012,169703,12
18624,196792,194401,5
18625,197481,191186,3
18626,198057,161131,3
18627,198170,189663,3
18628,198309,182855,5
18629,198697,192503,1
18630,199269,171452,12
18631,199310,175129,5
18632,199442,199923,5
18633,199607,135696,3
18634,199804,150331,3
18635,199862,180173,9
18636,199887,171058,5
18637,100066,91961,1
18638,100299,92798,1
18639,100352,86746,1
18640,100574,156474,12
18641,100585,198144,9
18642,100588,194852,12
18643,100630,59046,1
18644,100644,88835,1
18645,100821,182427,9
18646,100955,63807,1
18647,101029,86312,1
18648,101034,81944,1
18649,101085,181398,3
18650,101306,190520,5
18651,101381,86023,1
18652,101595,97597,1
18653,101646,196828,5
18654,101831,98260,1
18655,102001,96934,1
18656,102030,95527,1
18657,102083,195306,5
18658,102119,95187,1
18659,102173,97951,1
18660,102353,198671,1
18661,102469,189548,5
18662,102598,199267,9
18663,102761,118863,3
18664,103221,147404,12
18665,103320,93621,1
18666,103378,190945,5
18667,103740,90735,1
18668,103942,173052,9
18669,103964,92269,1
18670,103998,178751,1
18671,104001,98664,1
18672,104217,69015,1
18673,104390,178706,9
18674,104407,198447,1
18675,104449,180988,1
18676,104522,98637,1
18677,104594,75250,1
18678,104605,173155,5
18679,104974,82266,1
18680,105001,152604,9
18681,105083,101497,1
18682,105138,101233,3
18683,105182,100583,5
18684,105332,97935,1
18685,105665,178888,5
18686,106062,199391,5
18687,106166,96960,1
18688,106844,120085,1
18689,107171,189661,12
18690,107370,160864,1
18691,107381,102030,1
18692,107689,102876,1
18693,107916,106371,1
18694,108035,75834,1
18695,108724,173859,9
18696,108789,100615,1
18697,108825,107566,9
18698,109415,104308,3
18699,109473,104366,1
18700,109571,101225,1
18701,109719,164473,1
18702,109860,103306,1
18703,109930,102080,1
18704,110049,102417,1
18705,110335,104402,1
18706,110336,100141,1
18707,110533,103895,1
18708,110656,105319,1
18709,110673,131910,1
18710,110681,101721,1
18711,110809,101863,1
18712,110846,198057,12
18713,111289,188497,5
18714,111405,114928,5
18715,111558,103632,1
18716,111639,170914,3
18717,111787,106284,9
18718,111978,101839,1
18719,112205,107727,9
18720,112319,160571,3
18721,112446,105164,1
18722,112554,100521,1
18723,112898,107916,9
18724,113152,118547,9
18725,113400,163416,9
18726,113473,108875,5
18727,113518,101034,1
18728,113852,101572,3
18729,114169,196124,1
18730,114384,113590,12
18731,114590,108716,1
18732,114709,179842,1
18733,114807,158180,3
18734,114828,199448,12
18735,114851,167901,5
18736,114940,110681,1
18737,114982,100617,1
18738,114994,112038,12
18739,115017,100307,1
18740,115026,101056,5
18741,115399,109995,1
18742,115552,189322,5
18743,115690,102295,1
18744,115702,108143,9
18745,115775,108789,12
18746,115826,113233,1
18747,115871,102427,1
18748,115889,177892,3
18749,116005,103559,1
18750,116080,145649,9
18751,116155,143716,9
18752,116206,110126,1
18753,116389,107347,12
18754,116750,100050,12
18755,116993,150331,9
18756,117100,110049,1
18757,117116,104020,1
18758,117344,143966,5
18759,117613,111942,1
18760,117626,192402,1
18761,117851,171501,3
18762,118271,143328,9
18763,118357,118303,5
18764,118480,104121,1
18765,118589,113518,1
18766,118643,111195,1
18767,118731,116071,9
18768,118789,181612,12
18769,119066,104221,1
18770,119348,154921,12
18771,119351,114133,1
18772,119352,115217,3
18773,119633,106166,1
18774,119778,102192,1
18775,119784,107335,1
18776,119802,191439,5
18777,119899,148264,1
18778,119981,190158,12
18779,120121,107712,9
18780,120715,117035,9
18781,120903,116693,12
18782,120941,100583,1
18783,121204,182651,1
18784,121215,109871,1
18785,121333,197481,9
18786,121362,184896,5
18787,121468,139486,1
18788,121487,112094,3
18789,121516,162447,5
18790,121816,171094,12
18791,121822,113625,1
18792,122008,115433,1
18793,122194,101767,12
18794,123629,184766,12
18795,123862,102651,1
18796,123971,122973,9
18797,124160,103643,1
18798,124344,117593,5
18799,124579,120111,9
18800,124691,110421,12
18801,125061,118242,5
18802,125269,114590,9
18803,125552,120242,1
18804,125997,109860,1
18805,126196,110721,1
18806,126314,108327,1
18807,126392,106678,1
18808,126644,115690,1
18809,126671,189218,3
18810,127271,198483,1
18811,127466,114176,1
18812,127564,105632,1
18813,127615,120814,5
18814,127641,100352,1
18815,127726,122049,1
18816,127942,119796,1
18817,128112,122008,1
18818,128247,101595,1
18819,128342,106964,1
18820,128458,128282,1
18821,128600,120452,3
18822,128823,122764,1
18823,129097,160255,12
18824,129280,171149,12
18825,129430,101904,1
18826,129653,127641,1
18827,129655,119611,1
18828,129665,113592,1
18829,130033,110052,5
18830,130136,115470,3
18831,130313,136490,9
18832,130382,198687,5
18833,130425,122152,3
18834,130464,104449,1
18835,130568,184925,12
18836,130739,109915,5
18837,131182,119945,5
18838,131231,185620,5
18839,131294,110627,1
18840,131884,158636,12
18841,131954,167314,3
18842,132585,130561,12
18843,132643,128885,1
18844,132735,189322,9
18845,132777,132650,1
18846,133326,114315,12
18847,133349,180292,12
18848,133353,151425,9
18849,133354,197861,12
18850,133629,157904,12
18851,133856,135319,3
18852,133938,129732,9
18853,133948,136431,5
18854,135026,146984,5
18855,135191,148564,9
18856,135215,191383,5
18857,135297,134358,9
18858,135511,182542,12
18859,135553,107676,1
18860,135595,112959,5
18861,135832,126552,9
18862,136093,127963,1
18863,136215,192778,3
18864,136539,124367,3
18865,136602,191550,9
18866,136716,162367,5
18867,137434,166622,9
18868,137703,110584,3
18869,137978,109719,12
18870,138111,137993,1
18871,138114,129354,12
18872,138182,134720,9
18873,138426,193112,9
18874,138577,195436,3
18875,138691,180085,1
18876,139102,140927,12
18877,139117,134241,3
18878,139215,161328,9
18879,139353,157269,1
18880,139651,118357,9
18881,139683,187309,12
18882,139911,139617,12
18883,140156,120111,3
18884,140266,171186,3
18885,140370,124262,9
18886,140385,119521,9
18887,140716,138626,5
18888,140911,135442,5
18889,141020,127568,9
18890,141320,120501,3
18891,141348,141088,12
18892,141426,161203,1
18893,141768,112927,3
18894,141898,105043,1
18895,141974,128437,12
18896,142257,123267,9
18897,142266,140400,1
18898,142657,142166,9
18899,142672,181491,3
18900,142936,139168,9
18901,142942,131399,9
18902,142961,113464,12
18903,143057,146802,3
18904,143240,175849,1
18905,143422,107689,1
18906,143824,195642,1
18907,143899,129814,3
18908,144128,133141,1
18909,144615,140720,1
18910,145044,126899,9
18911,145084,127011,9
18912,145444,139414,12
18913,145482,126642,9
18914,145648,123154,5
18915,145672,183113,9
18916,145785,117569,9
18917,146168,184845,3
18918,146240,139541,5
18919,146243,194955,9
18920,146293,182934,9
18921,146300,115633,9
18922,146436,133953,12
18923,146453,125247,5
18924,146529,111749,1
18925,146958,125521,3
18926,147291,113451,9
18927,147517,163632,5
18928,147857,166901,9
18929,148223,168803,5
18930,148586,111501,9
18931,149255,187790,9
18932,149452,146440,9
18933,149599,143857,3
18934,149818,145379,5
18935,150421,148193,5
18936,150486,142100,9
18937,151099,113852,3
18938,151372,186397,3
18939,151545,136093,5
18940,151604,125475,9
18941,151772,198697,3
18942,151809,183388,3
18943,151954,143014,1
18944,152130,148258,5
18945,152245,130680,1
18946,152379,109269,5
18947,152618,147937,9
18948,152747,110537,5
18949,153191,145242,12
18950,153487,119740,3
18951,153776,179426,5
18952,153934,175517,5
18953,153935,135644,12
18954,154237,192316,5
18955,154250,113955,5
18956,154505,113068,5
18957,154633,171605,12
18958,154719,147995,3
18959,154720,115078,12
18960,154882,142961,12
18961,154939,145673,12
18962,155097,123154,9
18963,155147,148056,1
18964,155970,179216,12
18965,156108,110712,9
18966,156138,188251,1
18967,156282,176757,5
18968,156400,154392,5
18969,156598,151604,5
18970,156736,154884,1
18971,156793,100601,1
18972,156985,139095,12
18973,157021,128618,1
18974,157141,145084,1
18975,157560,170878,9
18976,157604,135297,9
18977,157930,177569,12
18978,158386,111780,9
18979,158654,148771,5
18980,158878,148338,3
18981,158986,150202,3
18982,159095,139233,12
18983,159113,155291,9
18984,159370,120941,9
18985,159453,165623,1
18986,159779,155677,1
18987,159934,121204,1
18988,160034,170272,1
18989,160527,156391,1
18990,160823,159840,1
18991,160868,126932,5
18992,160934,160223,5
18993,161122,189220,3
18994,161136,143785,9
18995,161471,188111,5
18996,161535,139543,9
18997,161696,157228,12
18998,161908,128324,12
18999,162253,145044,5
19000,162260,153487,9
19001,162737,144399,9
19002,163249,134313,5
19003,163253,162539,3
19004,163986,146457,9
19005,164200,163408,5
19006,164272,111234,1
19007,164562,163838,3
19008,165336,137162,9
19009,165589,161104,12
19010,165706,148033,12
19011,165802,160441,5
19012,165943,167355,1
19013,166017,109588,1
19014,166236,148057,9
19015,166647,144169,3
19016,166783,142523,9
19017,167043,152272,3
19018,167094,154978,1
19019,167108,158386,9
19020,167428,154472,3
19021,167595,164959,12
19022,167663,160725,1
19023,167707,124129,1
19024,167812,152820,9
19025,167895,172712,3
19026,168407,109415,3
19027,168514,138772,5
19028,168656,110230,5
19029,168744,147853,12
19030,169262,154638,5
19031,169413,143845,3
19032,169580,157781,1
19033,169792,161669,3
19034,169904,159572,9
19035,169979,139291,9
19036,170146,167108,12
19037,170677,110421,5
19038,170678,164749,9
19039,170786,168407,12
19040,170863,161906,1
19041,171078,182589,9
19042,171090,173263,3
19043,171246,154850,12
19044,171485,127660,5
19045,172232,165317,5
19046,172395,160131,1
19047,173129,161266,12
19048,173381,109528,9
19049,174197,117457,5
19050,175155,155527,5
19051,175209,113956,5
19052,175545,142867,1
19053,175878,157930,9
19054,175898,146805,1
19055,176114,171576,9
19056,176787,139136,5
19057,176807,159809,12
19058,177151,146436,1
19059,177535,167542,1
19060,177570,107770,1
19061,177651,129196,5
19062,177694,127057,1
19063,177791,147979,1
19064,177814,131971,5
19065,177833,146293,3
19066,177942,151230,12
19067,178446,163765,1
19068,178976,172998,5
19069,179471,170743,9
19070,179685,168281,5
19071,179829,130575,12
19072,180528,176881,1
19073,180710,154931,5
19074,180719,160377,1
19075,181724,134588,9
19076,181829,167517,9
19077,181935,120959,5
19078,181976,161454,3
19079,181986,147958,3
19080,182257,150178,1
19081,182266,136662,12
19082,182433,173727,3
19083,182862,136860,5
19084,183296,168384,1
19085,183778,186594,12
19086,184569,153715,5
19087,184696,184488,12
19088,184778,106972,1
19089,184829,120072,1
19090,184965,130837,1
19091,185284,159866,9
19092,185501,147536,1
19093,186058,171592,5
19094,186161,170867,5
19095,186198,185827,1
19096,186315,112289,12
19097,186518,168897,1
19098,186678,185698,5
19099,186879,174257,9
19100,186893,186818,3
19101,187190,181919,1
19102,187414,171564,9
19103,187519,173885,9
19104,187695,114105,9
19105,187849,178605,12
19106,187921,116181,12
19107,188723,143989,5
19108,189091,188856,9
19109,189242,165436,1
19110,189473,132629,12
19111,189512,141855,3
19112,189533,189764,12
19113,189674,188661,9
19114,190051,182042,9
19115,190517,130741,5
19116,190756,115992,1
19117,190822,168763,9
19118,190837,100354,5
19119,190980,145613,1
19120,191241,190155,3
19121,191370,141426,1
19122,191386,179221,5
19123,191434,175155,1
19124,191470,168384,3
19125,191804,162629,5
19126,191921,189114,3
19127,191993,191523,1
19128,192206,154748,9
19129,192330,153308,9
19130,192550,176708,12
19131,192597,182023,3
19132,192671,144673,3
19133,192698,191370,3
19134,192936,150267,12
19135,193128,182195,9
19136,193199,172139,9
19137,193396,155677,5
19138,193631,148902,12
19139,194122,178585,9
19140,194316,185080,9
19141,195136,158361,3
19142,195180,167702,5
19143,195251,187376,5
19144,195374,102119,9
19145,196042,172590,1
19146,196232,125675,12
19147,196278,121643,9
19148,196332,170491,3
19149,196470,184362,12
19150,196729,190946,5
19151,197253,187258,3
19152,197410,179047,9
19153,197966,140911,3
19154,198131,161016,1
19155,198361,155777,5
19156,198831,191732,5
19157,198880,184608,12
19158,198902,181190,3
19159,199305,147979,12
19160,199561,150892,9
19161,199565,106403,5
19162,199677,196011,3
19163,199765,163384,3
19164,100034,91642,1
19165,100067,183266,5
19166,100090,145081,1
19167,100362,170181,9
19168,100446,199202,9
19169,100480,146670,12
19170,100606,89424,1
19171,100690,91743,1
19172,100699,121700,1
19173,100753,167106,12
19174,100881,94905,1
19175,100885,72104,1
19176,101102,191373,9
19177,101185,153270,3
19178,101380,196729,1
19179,101524,165593,3
19180,101834,94720,1
19181,101934,178549,1
19182,102250,98559,1
19183,102264,91057,1
19184,102435,165766,1
19185,102819,97741,1
19186,102877,167610,5
19187,102915,196641,3
19188,103003,93708,1
19189,103115,195251,1
19190,103169,188360,3
19191,103200,187517,1
19192,103576,199518,1
19193,103650,96673,1
19194,103935,75864,1
19195,104364,180447,1
19196,104372,198587,12
19197,104615,195313,12
19198,105598,151909,3
19199,105693,194563,12
19200,105714,188061,1
19201,106055,166576,1
19202,106133,193266,5
19203,106186,118789,3
19204,106366,99619,1
19205,106370,101720,9
19206,106389,115831,3
19207,106411,153949,5
19208,106495,146829,12
19209,106834,101067,1
19210,106841,99348,1
19211,107210,169413,5
19212,107308,115384,9
19213,107488,167257,1
19214,107542,103159,1
19215,107683,103824,9
19216,107730,177266,9
19217,108084,100382,1
19218,108098,175878,1
19219,108140,91783,1
19220,108178,165401,12
19221,108223,173177,5
19222,108239,104563,1
19223,108574,131692,1
19224,108664,176338,9
19225,108740,144190,5
19226,108864,130470,9
19227,108955,101559,3
19228,109192,186040,5
19229,109376,186420,1
19230,109484,105241,1
19231,109498,148223,5
19232,109620,155721,1
19233,109893,127623,5
19234,109911,139911,3
19235,109956,170087,1
19236,110055,138546,1
19237,110187,103025,1
19238,110233,103603,1
19239,110251,171246,3
19240,110365,101834,1
19241,110562,180431,3
19242,110682,188059,9
19243,110999,103786,5
19244,111020,101570,3
19245,111158,101602,1
19246,111214,103790,1
19247,111262,180730,9
19248,111305,102802,1
19249,111312,125124,12
19250,111319,108291,5
19251,111538,146717,9
19252,111811,104828,1
19253,112032,106301,1
19254,112142,155949,12
19255,112173,109030,5
19256,112236,198028,1
19257,112415,104742,1
19258,112737,104650,1
19259,112889,167228,3
19260,113245,195481,3
19261,113541,107540,1
19262,113555,189567,12
19263,113643,107914,1
19264,113696,177379,9
19265,113706,109158,1
19266,114409,149524,1
19267,114747,110036,1
19268,114852,107746,1
19269,115034,194232,12
19270,115068,102318,1
19271,115106,106964,1
19272,115178,103643,1
19273,115600,105574,12
19274,115718,100606,1
19275,115823,169718,5
19276,116223,138543,9
19277,116315,102041,1
19278,116441,105404,9
19279,116646,107303,1
19280,116684,108852,1
19281,117002,168001,1
19282,117107,159127,9
19283,117208,113037,1
19284,117231,112121,1
19285,117314,150205,3
19286,117325,153731,5
19287,117328,130480,12
19288,117413,100283,3
19289,117574,113147,9
19290,117643,108696,1
19291,117701,113592,1
19292,117799,102044,9
19293,118147,195293,5
19294,118445,199612,5
19295,118610,158116,3
19296,118775,162259,1
19297,118841,148771,5
19298,119154,197868,3
19299,119199,113758,1
19300,119205,132003,12
19301,119473,105059,12
19302,119474,109153,5
19303,119762,142129,1
19304,119821,114246,1
19305,119893,108140,1
19306,119972,111811,1
19307,120046,107731,1
19308,120623,173394,5
19309,120839,195024,1
19310,120906,117928,12
19311,120908,161696,3
19312,121103,163390,5
19313,121127,148766,12
19314,121270,141286,5
19315,121388,103740,1
19316,121919,114747,1
19317,122007,178429,9
19318,122019,161906,5
19319,122089,109140,5
19320,122149,103757,1
19321,122305,192698,9
19322,122333,120515,9
19323,122356,113619,12
19324,122502,190727,1
19325,122793,108955,5
19326,123009,102173,1
19327,123025,118610,3
19328,123189,148544,9
19329,123532,120906,1
19330,123605,106869,12
19331,123632,116742,12
19332,123858,101303,1
19333,123869,113076,5
19334,123927,111551,3
19335,123995,195661,1
19336,124219,121643,5
19337,124223,174598,1
19338,124478,118779,1
19339,124707,123004,3
19340,124775,162014,9
19341,124822,121641,5
19342,125111,124541,5
19343,125393,111214,1
19344,125830,124646,1
19345,125946,195699,9
19346,126180,114897,3
19347,126216,114662,5
19348,126289,112737,12
19349,126362,198970,3
19350,126382,110766,5
19351,126419,102079,1
19352,126444,104797,1
19353,126566,166413,9
19354,126574,150286,9
19355,126691,199959,3
19356,127128,184085,9
19357,127369,145694,9
19358,127467,114738,12
19359,127545,124002,1
19360,127562,120161,1
19361,127639,115178,1
19362,127724,144846,1
19363,127787,116646,1
19364,128339,102270,1
19365,128480,101399,1
19366,128548,117542,1
19367,128706,110533,1
19368,128821,110336,1
19369,129101,118198,9
19370,129372,109140,12
19371,129512,146335,5
19372,129629,192548,1
19373,129736,128821,1
19374,129918,106164,12
19375,130015,185032,3
19376,130234,117702,5
19377,130276,121976,1
19378,130293,163014,1
19379,131385,196678,3
19380,131508,131105,5
19381,131717,186353,5
19382,131939,142557,5
19383,132096,102478,12
19384,132229,107039,12
19385,132545,104461,12
19386,132645,124580,9
19387,132927,168543,3
19388,133237,100577,9
19389,133751,176048,12
19390,134072,131616,5
19391,134231,123971,5
19392,134329,102207,5
19393,134447,197216,5
19394,134466,109568,5
19395,134928,180042,1
19396,134960,121919,9
19397,135548,186770,5
19398,135883,117178,9
19399,135969,132927,5
19400,136452,111763,1
19401,136734,105382,3
19402,136735,101781,3
19403,136806,122283,9
19404,136838,199411,3
19405,136997,160674,12
19406,137256,170857,5
19407,137747,196761,3
19408,137776,187532,12
19409,137851,120373,9
19410,138385,174485,1
19411,138623,101965,5
19412,138972,108311,3
19413,139443,187877,12
19414,139838,134244,5
19415,140268,135519,1
19416,140508,195235,12
19417,141029,113323,1
19418,141150,135519,12
19419,141161,130277,9
19420,141713,123605,3
19421,141724,153487,1
19422,141726,132898,1
19423,142400,139846,12
19424,143669,103222,9
19425,144165,190757,3
19426,144526,142868,1
19427,144705,126715,9
19428,144738,141941,1
19429,144831,143222,5
19430,145028,136059,3
19431,145043,125865,3
19432,145187,100993,3
19433,145241,191386,12
19434,145900,168029,1
19435,145916,129512,9
19436,146078,192869,9
19437,146638,100657,9
19438,146682,158362,5
19439,146914,130715,3
19440,146959,110027,5
19441,146978,131723,3
19442,147139,130306,9
19443,147147,103739,12
19444,147325,143099,3
19445,147479,143136,3
19446,147859,140174,5
19447,148408,190171,5
19448,148534,133761,1
19449,148545,131754,12
19450,148853,128804,9
19451,149173,140350,12
19452,149238,154505,3
19453,149391,105693,1
19454,149397,142787,3
19455,149500,128491,5
19456,149986,137731,3
19457,149994,187084,3
19458,150492,153260,9
19459,150686,190777,5
19460,151044,137490,5
19461,151918,136926,9
19462,152345,146692,5
19463,152373,131855,3
19464,152384,198894,9
19465,152647,105082,1
19466,153118,134142,5
19467,153352,147752,9
19468,153980,115737,5
19469,154197,108967,9
19470,154312,179221,1
19471,154390,129690,9
19472,154525,154373,5
19473,154776,194610,9
19474,155496,137869,1
19475,155543,141167,1
19476,155811,103087,3
19477,155903,150764,1
19478,156315,148887,5
19479,156430,135163,3
19480,156639,120906,1
19481,156837,148029,12
19482,157308,123792,1
19483,157412,128935,5
19484,157439,132535,1
19485,157858,151265,9
19486,158873,111960,3
19487,159391,137665,9
19488,159500,152599,9
19489,159597,149261,1
19490,159660,148614,3
19491,159944,156045,1
19492,160126,193526,5
19493,160301,117701,5
19494,160516,151122,12
19495,160652,129706,3
19496,160747,145240,12
19497,161012,122745,3
19498,161076,187925,5
19499,161263,159474,5
19500,161529,132753,12
19501,161591,100063,9
19502,161668,122940,9
19503,161872,125946,5
19504,161930,142673,1
19505,162006,186630,1
19506,162111,189133,5
19507,162156,123041,5
19508,162586,116295,9
19509,162588,160652,3
19510,162661,103799,3
19511,162681,192667,1
19512,162814,106122,5
19513,162919,121909,12
19514,163033,161518,1
19515,163214,132495,5
19516,163330,105702,5
19517,163770,121682,3
19518,164469,160202,5
19519,164754,163033,12
19520,164847,199518,5
19521,164975,132579,1
19522,165552,157449,1
19523,165575,174792,1
19524,165666,158603,3
19525,165825,105689,5
19526,165850,182658,1
19527,165956,151015,5
19528,166518,109637,5
19529,166574,116779,5
19530,166597,144922,3
19531,166605,124558,12
19532,166773,169349,1
19533,166896,130049,9
19534,166958,156592,5
19535,167079,142380,5
19536,167493,144053,5
19537,168076,167737,9
19538,168204,163158,3
19539,168386,155301,3
19540,168530,146262,12
19541,168699,157260,1
19542,168903,197797,12
19543,170081,162923,3
19544,170086,168750,3
19545,170137,146913,9
19546,170385,199357,9
19547,170526,137207,3
19548,171622,168197,5
19549,171745,160288,9
19550,172175,161576,5
19551,172350,188434,3
19552,172433,114798,3
19553,172944,115054,12
19554,173186,171033,9
19555,173246,134399,5
19556,173280,135585,3
19557,173305,168631,5
19558,173791,161348,1
19559,173967,172404,9
19560,174333,138933,5
19561,174368,171745,5
19562,174399,171245,3
19563,174969,154535,1
19564,175056,120368,3
19565,175072,152544,5
19566,175677,183743,3
19567,175922,171004,5
19568,176449,175321,12
19569,176495,175769,3
19570,176537,174580,5
19571,176628,175165,3
19572,176746,172736,9
19573,176750,166789,12
19574,176873,171290,5
19575,177147,165155,3
19576,177667,142886,12
19577,177885,120442,12
19578,178184,182918,9
19579,178210,130750,12
19580,178238,153032,9
19581,178286,167691,5
19582,178650,178238,9
19583,178677,173952,3
19584,179044,184244,12
19585,179607,170861,3
19586,179724,147325,1
19587,179907,145420,9
19588,179911,180687,12
19589,179991,118117,1
19590,180554,140984,3
19591,180826,130113,5
19592,180971,165785,3
19593,181103,128496,5
19594,181158,197874,5
19595,181354,140928,5
19596,181548,167787,5
19597,181682,116406,3
19598,182125,162820,1
19599,182722,133677,3
19600,182887,159391,3
19601,183150,178602,9
19602,183220,168586,12
19603,183281,126382,12
19604,183308,182590,5
19605,183724,166562,9
19606,184297,109072,1
19607,184435,156435,9
19608,184660,181286,3
19609,184795,179675,12
19610,184834,137566,5
